24620,Hurley,Virginia,VA,Buchanan,37.4017,-82.0262
24712,Athens,West Virginia,WV,Mercer,37.4323,-80.9974
24716,Bud,West Virginia,WV,Wyoming,37.5376,-81.3793
24823,Coal Mountain,West Virginia,WV,Wyoming,37.6696,-81.7284
24901,Lewisburg,West Virginia,WV,Greenbrier,37.8083,-80.4407
24927,Cass,West Virginia,WV,Pocahontas,38.388,-79.9906
24945,Greenville,West Virginia,WV,Monroe,37.5435,-80.6826
24946,Hillsboro,West Virginia,WV,Pocahontas,38.1109,-80.2641
25002,Alloy,West Virginia,WV,Fayette,38.0413,-81.0648
25003,Alum Creek,West Virginia,WV,Kanawha,38.2868,-81.8051
25005,Amma,West Virginia,WV,Roane,38.5687,-81.2657
25007,Arnett,West Virginia,WV,Raleigh,37.8334,-81.4301
25025,Blount,West Virginia,WV,Kanawha,38.3121,-81.4052
25033,Buffalo,West Virginia,WV,Putnam,38.6092,-81.95
25108,Hewett,West Virginia,WV,Boone,37.9581,-81.8509
25211,Widen,West Virginia,WV,Clay,38.4662,-80.8573
25239,Cottageville,West Virginia,WV,Jackson,38.8633,-81.8186
25267,Normantown,West Virginia,WV,Gilmer,38.8802,-80.9419
25270,Reedy,West Virginia,WV,Roane,38.8889,-81.4399
25428,Inwood,West Virginia,WV,Berkeley,39.3701,-78.0242
25437,Points,West Virginia,WV,Hampshire,39.4572,-78.5641
25504,Barboursville,West Virginia,WV,Cabell,38.3893,-82.296
25511,Dunlow,West Virginia,WV,Wayne,38.0231,-82.4315
25661,Williamson,West Virginia,WV,Mingo,37.6902,-82.2642
25813,Beaver,West Virginia,WV,Raleigh,37.7516,-81.0731
25981,Quinwood,West Virginia,WV,Greenbrier,38.0576,-80.7068
26031,Benwood,West Virginia,WV,Marshall,40.0181,-80.7342
26101,Parkersburg,West Virginia,WV,Wood,39.2644,-81.5354
26146,Friendly,West Virginia,WV,Tyler,39.4961,-81.0572
26148,Macfarlan,West Virginia,WV,Ritchie,39.0806,-81.1776
26201,Buckhannon,West Virginia,WV,Upshur,38.9755,-80.2407
26215,Cleveland,West Virginia,WV,Upshur,38.7133,-80.388
26241,Elkins,West Virginia,WV,Randolph,38.9253,-79.8471
26260,Davis,West Virginia,WV,Tucker,39.0882,-79.4563
26266,Upperglade,West Virginia,WV,Webster,38.4185,-80.4965
26301,Clarksburg,West Virginia,WV,Harrison,39.2874,-80.3419
26338,Camden,West Virginia,WV,Lewis,39.0893,-80.5915
26374,Independence,West Virginia,WV,Preston,39.4464,-79.8822
26377,Jacksonburg,West Virginia,WV,Wetzel,39.5416,-80.6437
26731,Lahmansville,West Virginia,WV,Grant,39.1642,-79.0433
26802,Brandywine,West Virginia,WV,Pendleton,38.6357,-79.2096
26851,Wardensville,West Virginia,WV,Hardy,39.0562,-78.6175
27006,Advance,North Carolina,NC,Davie,36.0065,-80.4463
27009,Belews Creek,North Carolina,NC,Forsyth,36.2269,-80.093
27011,Boonville,North Carolina,NC,Yadkin,36.234,-80.6357
27013,Cleveland,North Carolina,NC,Rowan,35.7374,-80.7113
27201,Alamance,North Carolina,NC,Alamance,36.0318,-79.4856
27203,Asheboro,North Carolina,NC,Randolph,35.7323,-79.7893
27207,Bear Creek,North Carolina,NC,Chatham,35.6129,-79.3726
27209,Biscoe,North Carolina,NC,Montgomery,35.3599,-79.7798
27231,Cedar Grove,North Carolina,NC,Orange,36.202,-79.1666
27239,Denton,North Carolina,NC,Davidson,35.6196,-80.0959
27260,High Point,North Carolina,NC,Guilford,35.954,-79.9884
27289,Eden,North Carolina,NC,Rockingham,36.3921,-79.7731
27501,Angier,North Carolina,NC,Harnett,35.4897,-78.7249
27507,Bullock,North Carolina,NC,Granville,36.5076,-78.5646
27508,Bunn,North Carolina,NC,Franklin,35.9577,-78.2498
27509,Butner,North Carolina,NC,Granville,36.1359,-78.7636
27510,Carrboro,North Carolina,NC,Orange,35.9055,-79.0901
27511,Cary,North Carolina,NC,Wake,35.7641,-78.7786
27527,Clayton,North Carolina,NC,Granville,35.6577,-78.3837
27530,Goldsboro,North Carolina,NC,Wayne,35.3683,-78.0929
27544,Kittrell,North Carolina,NC,Vance,36.2042,-78.4241
27801,Rocky Mount,North Carolina,NC,Edgecombe,35.9427,-77.7608
27805,Aulander,North Carolina,NC,Bertie,36.1475,-77.1141
27806,Aurora,North Carolina,NC,Beaufort,35.3023,-76.7994
27811,Bellarthur,North Carolina,NC,Pitt,35.5847,-77.5134
27813,Black Creek,North Carolina,NC,Wilson,35.6352,-77.933
27817,Chocowinity,North Carolina,NC,Beaufort,35.4814,-77.0868
27824,Engelhard,North Carolina,NC,Hyde,35.5149,-76.0303
27825,Everetts,North Carolina,NC,Martin,35.8349,-77.1736
27839,Halifax,North Carolina,NC,Halifax,36.3049,-77.5607
27844,Hollister,North Carolina,NC,Halifax,36.259,-77.9319
27860,Pantego,North Carolina,NC,Beaufort,35.6201,-76.6988
27906,Elizabeth City,North Carolina,NC,Pasquotank,36.2854,-76.2133
27915,Avon,North Carolina,NC,Dare,35.3521,-75.5104
27925,Columbia,North Carolina,NC,Tyrrell,35.9057,-76.2345
27926,Corapeake,North Carolina,NC,Gates,36.5179,-76.5979
27927,Corolla,North Carolina,NC,Currituck,36.3206,-75.8132
27932,Edenton,North Carolina,NC,Chowan,36.0908,-76.6224
27948,Kill Devil Hills,North Carolina,NC,Dare,36.0088,-75.6757
27960,Ocracoke,North Carolina,NC,Hyde,35.1397,-75.8931
27978,Stumpy Point,North Carolina,NC,Dare,35.6985,-75.7728
27986,Winton,North Carolina,NC,Hertford,36.3826,-76.936
28001,Albemarle,North Carolina,NC,Stanly,35.3573,-80.2044
28006,Alexis,North Carolina,NC,Gaston,35.4069,-81.0947
28017,Boiling Springs,North Carolina,NC,Cleveland,35.2549,-81.6914
28026,Concord,North Carolina,NC,Cabarrus,35.3463,-80.5411
28079,Indian Trail,North Carolina,NC,Union,35.0831,-80.6597
28091,Lilesville,North Carolina,NC,Anson,34.9689,-79.9721
28167,Union Mills,North Carolina,NC,Rutherford,35.4732,-81.9685
28168,Vale,North Carolina,NC,Lincoln,35.5188,-81.4589
28301,Fayetteville,North Carolina,NC,Cumberland,35.0743,-78.8836
28315,Aberdeen,North Carolina,NC,Moore,35.1216,-79.445
28319,Barnesville,North Carolina,NC,Robeson,34.4088,-79.0467
28320,Bladenboro,North Carolina,NC,Bladen,34.5658,-78.7793
28328,Clinton,North Carolina,NC,Sampson,35.0151,-78.326
28343,Gibson,North Carolina,NC,Scotland,34.7549,-79.5839
28349,Kenansville,North Carolina,NC,Duplin,35.0152,-77.8969
28368,Olivia,North Carolina,NC,Harnett,35.3596,-79.1097
28372,Pembroke,North Carolina,NC,Robeson,34.6902,-79.1834
28401,Wilmington,North Carolina,NC,New Hanover,34.2257,-77.9447
28420,Ash,North Carolina,NC,Brunswick,34.0659,-78.5056
28421,Atkinson,North Carolina,NC,Pender,34.5304,-78.1671
28422,Bolivia,North Carolina,NC,Brunswick,34.026,-78.1681
28424,Brunswick,North Carolina,NC,Columbus,34.2907,-78.6994
28443,Hampstead,North Carolina,NC,Pender,34.3879,-77.6628
28454,Maple Hill,North Carolina,NC,Pender,34.6594,-77.7117
28501,Kinston,North Carolina,NC,Lenoir,35.2783,-77.586
28510,Arapahoe,North Carolina,NC,Pamlico,35.0055,-76.8149
28511,Atlantic,North Carolina,NC,Carteret,34.8888,-76.3521
28512,Atlantic Beach,North Carolina,NC,Carteret,34.6991,-76.7402
28522,Comfort,North Carolina,NC,Jones,35.0051,-77.5231
28539,Hubert,North Carolina,NC,Onslow,34.6993,-77.2079
28604,Banner Elk,North Carolina,NC,Avery,36.1705,-81.8412
28606,Boomer,North Carolina,NC,Wilkes,36.0552,-81.3137
28609,Catawba,North Carolina,NC,Catawba,35.6757,-81.0503
28617,Crumpler,North Carolina,NC,Ashe,36.4641,-81.4039
28627,Glade Valley,North Carolina,NC,Alleghany,36.4429,-81.0168
28628,Glen Alpine,North Carolina,NC,Burke,35.729,-81.7793
28630,Granite Falls,North Carolina,NC,Caldwell,35.7965,-81.4306
28689,Union Grove,North Carolina,NC,Iredell,36.0369,-80.8967
28701,Alexander,North Carolina,NC,Buncombe,35.7064,-82.6311
28702,Almond,North Carolina,NC,Swain,35.4099,-83.4794
28705,Bakersville,North Carolina,NC,Mitchell,36.0286,-82.1711
28707,Balsam,North Carolina,NC,Jackson,35.4268,-83.0851
28711,Black Mountain,North Carolina,NC,Buncombe,35.5986,-82.2902
28712,Brevard,North Carolina,NC,Transylvania,35.2208,-82.7404
28717,Cashiers,North Carolina,NC,Jackson,35.0971,-83.0871
28722,Columbus,North Carolina,NC,Polk,35.2532,-82.1971
28901,Andrews,North Carolina,NC,Cherokee,35.1959,-83.8228
28903,Culberson,North Carolina,NC,Cherokee,34.9917,-84.1677
29001,Alcolu,South Carolina,SC,Clarendon,33.7684,-80.1788
29002,Ballentine,South Carolina,SC,Richland,34.1265,-81.2348
29003,Bamberg,South Carolina,SC,Bamberg,33.2779,-81.0177
29006,Batesburg,South Carolina,SC,Lexington,33.8702,-81.5505
29009,Bethune,South Carolina,SC,Kershaw,34.4201,-80.3662
29014,Blackstock,South Carolina,SC,Chester,34.5779,-81.1249
29018,Bowman,South Carolina,SC,Orangeburg,33.3475,-80.6709
29031,Carlisle,South Carolina,SC,Union,34.567,-81.4814
29037,Chappells,South Carolina,SC,Newberry,34.1856,-81.8644
29040,Dalzell,South Carolina,SC,Sumter,34.0144,-80.4665
29045,Elgin,South Carolina,SC,Kershaw,34.162,-80.8113
29048,Eutawville,South Carolina,SC,Orangeburg,33.3922,-80.32
29052,Gadsden,South Carolina,SC,Richland,33.8455,-80.7532
29053,Gaston,South Carolina,SC,Lexington,33.8337,-81.1174
29058,Heath Springs,South Carolina,SC,Lancaster,34.6024,-80.7103
29069,Lamar,South Carolina,SC,Darlington,34.1862,-80.0963
29114,Olanta,South Carolina,SC,Florence,33.9285,-79.9153
29118,Orangeburg,South Carolina,SC,Orangeburg,33.5675,-80.9248
29137,Salley,South Carolina,SC,Aiken,33.5972,-81.3184
29301,Spartanburg,South Carolina,SC,Spartanburg,34.9352,-81.9654
29325,Clinton,South Carolina,SC,Laurens,34.4707,-81.8772
29353,Jonesville,South Carolina,SC,Union,34.8125,-81.6431
29401,Charleston,South Carolina,SC,Charleston,32.7795,-79.9371
29426,Adams Run,South Carolina,SC,Charleston,32.779,-80.3288
29429,Awendaw,South Carolina,SC,Charleston,33.0063,-79.6561
29431,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736
29433,Canadys,South Carolina,SC,Colleton,33.0614,-80.6312
29440,Georgetown,South Carolina,SC,Georgetown,33.4308,-79.3235
29472,Ridgeville,South Carolina,SC,Dorchester,33.108,-80.3086
29505,Florence,South Carolina,SC,Florence,34.1231,-79.6893
29511,Aynor,South Carolina,SC,Horry,33.9823,-79.1777
29520,Cheraw,South Carolina,SC,Chesterfield,34.6863,-79.9174
29536,Dillon,South Carolina,SC,Dillon,34.4146,-79.377
29540,Darlington,South Carolina,SC,Darlington,34.3843,-79.8422
29554,Hemingway,South Carolina,SC,Williamsburg,33.7419,-79.4489
29568,Longs,South Carolina,SC,Horry,33.9064,-78.7934
29575,Myrtle Beach,South Carolina,SC,Horry,33.6286,-78.9736
29590,Salters,South Carolina,SC,Williamsburg,33.5611,-79.83
29601,Greenville,South Carolina,SC,Greenville,34.8472,-82.406
29620,Abbeville,South Carolina,SC,Abbeville,34.1819,-82.3785
29621,Anderson,South Carolina,SC,Anderson,34.5261,-82.6304
29643,Fair Play,South Carolina,SC,Oconee,34.5112,-82.9854
29658,Long Creek,South Carolina,SC,Oconee,34.7634,-83.2776
29682,Six Mile,South Carolina,SC,Pickens,34.8283,-82.8278
29703,Bowling Green,South Carolina,SC,York,35.1499,-81.2123
29704,Catawba,South Carolina,SC,York,34.8507,-80.9342
29727,Mount Croghan,South Carolina,SC,Chesterfield,34.7439,-80.2428
29801,Aiken,South Carolina,SC,Aiken,33.553,-81.7194
29810,Allendale,South Carolina,SC,Allendale,33.0077,-81.3203
29821,Clarks Hill,South Carolina,SC,McCormick,33.6505,-82.1488
29835,Mc Cormick,South Carolina,SC,McCormick,33.9146,-82.2719
29901,Beaufort,South Carolina,SC,Beaufort,32.4244,-80.5653
29910,Bluffton,South Carolina,SC,Beaufort,32.2513,-80.8721
29912,Coosawhatchie,South Carolina,SC,Jasper,32.5888,-80.9273
29918,Estill,South Carolina,SC,Hampton,32.7375,-81.2178
30002,Avondale Estates,Georgia,GA,DeKalb,33.7717,-84.2607
30004,Alpharetta,Georgia,GA,Fulton,34.1124,-84.302
30007,Marietta,Georgia,GA,Cobb,33.9125,-84.5572
30011,Auburn,Georgia,GA,Barrow,34.0191,-83.8261
30013,Conyers,Georgia,GA,Rockdale,33.6436,-83.9684
30103,Adairsville,Georgia,GA,Bartow,34.3595,-84.9176
30104,Aragon,Georgia,GA,Polk,34.0666,-85.0696
30108,Bowdon,Georgia,GA,Carroll,33.5373,-85.2533
30133,Douglasville,Georgia,GA,Douglas,33.6897,-84.7446
30138,Esom Hill,Georgia,GA,Polk,33.949,-85.3877
30143,Jasper,Georgia,GA,Pickens,34.462,-84.4759
30204,Barnesville,Georgia,GA,Lamar,33.0457,-84.1515
30205,Brooks,Georgia,GA,Fayette,33.2984,-84.4769
30216,Flovilla,Georgia,GA,Butts,33.25,-83.9079
30217,Franklin,Georgia,GA,Heard,33.278,-85.134
30222,Greenville,Georgia,GA,Meriwether,33.0468,-84.7402
30263,Newnan,Georgia,GA,Coweta,33.3696,-84.8194
30401,Swainsboro,Georgia,GA,Emanuel,32.5699,-82.3462
30410,Ailey,Georgia,GA,Montgomery,32.2143,-82.4762
30411,Alamo,Georgia,GA,Wheeler,32.133,-82.7944
30413,Bartow,Georgia,GA,Jefferson,32.8632,-82.4708
30414,Bellville,Georgia,GA,Evans,32.1524,-81.9743
30415,Brooklet,Georgia,GA,Bulloch,32.294,-81.628
30424,Dover,Georgia,GA,Screven,32.5771,-81.7151
30426,Girard,Georgia,GA,Burke,33.0437,-81.7106
30442,Millen,Georgia,GA,Jenkins,32.7877,-81.9618
30501,Gainesville,Georgia,GA,Hall,34.3073,-83.8256
30511,Baldwin,Georgia,GA,Banks,34.4574,-83.476
30522,Cherry Log,Georgia,GA,Gilmer,34.7804,-84.3908
30530,Commerce,Georgia,GA,Jackson,34.1683,-83.4022
30545,Helen,Georgia,GA,White,34.6866,-83.7399
30619,Arnoldsville,Georgia,GA,Oglethorpe,33.8803,-83.2341
30623,Bostwick,Georgia,GA,Morgan,33.7373,-83.5143
30624,Bowman,Georgia,GA,Elbert,34.1919,-83.0284
30631,Crawfordville,Georgia,GA,Taliaferro,33.5708,-82.8872
30668,Tignall,Georgia,GA,Wilkes,33.8778,-82.747
30705,Chatsworth,Georgia,GA,Murray,34.7589,-84.7943
30707,Chickamauga,Georgia,GA,Walker,34.858,-85.3221
30730,Lyerly,Georgia,GA,Chattooga,34.403,-85.4038
30803,Avera,Georgia,GA,Jefferson,33.141,-82.515
30805,Blythe,Georgia,GA,Richmond,33.2941,-82.203
30806,Boneville,Georgia,GA,McDuffie,33.528,-82.5104
31001,Abbeville,Georgia,GA,Wilcox,31.9648,-83.3068
31003,Allentown,Georgia,GA,Wilkinson,32.6064,-83.2095
31004,Bolingbroke,Georgia,GA,Monroe,32.947,-83.8006
31005,Bonaire,Georgia,GA,Houston,32.546,-83.6047
31006,Butler,Georgia,GA,Taylor,32.5726,-84.2343
31007,Byromville,Georgia,GA,Dooly,32.189,-83.9332
31010,Cordele,Georgia,GA,Crisp,31.9172,-83.7854
31021,Dublin,Georgia,GA,Laurens,32.4593,-82.9381
31024,Eatonton,Georgia,GA,Putnam,33.3127,-83.3628
31031,Gordon,Georgia,GA,Wilkinson,32.8813,-83.3029
31036,Hawkinsville,Georgia,GA,Pulaski,32.2778,-83.4948
31067,Oconee,Georgia,GA,Washington,32.8554,-82.9499
31301,Allenhurst,Georgia,GA,Liberty,31.7741,-81.6186
31302,Bloomingdale,Georgia,GA,Chatham,32.1177,-81.3085
31304,Crescent,Georgia,GA,McIntosh,31.4951,-81.3819
31411,Savannah,Georgia,GA,Chatham,31.9268,-81.0381
31501,Waycross,Georgia,GA,Ware,31.2243,-82.3596
31510,Alma,Georgia,GA,Bacon,31.5465,-82.4633
31512,Ambrose,Georgia,GA,Coffee,31.5367,-82.9976
31520,Brunswick,Georgia,GA,Glynn,31.1807,-81.4949
31532,Denton,Georgia,GA,Jeff Davis,31.7226,-82.7526
31537,Folkston,Georgia,GA,Charlton,30.8508,-82.0116
31543,Hortense,Georgia,GA,Brantley,31.3199,-81.9596
31545,Jesup,Georgia,GA,Wayne,31.6043,-81.8871
31547,Kings Bay,Georgia,GA,Camden,30.7906,-81.5607
31562,Saint George,Georgia,GA,Appling,30.5224,-82.0376
31601,Valdosta,Georgia,GA,Lowndes,30.7539,-83.3321
31620,Adel,Georgia,GA,Cook,31.1251,-83.4213
31623,Argyle,Georgia,GA,Clinch,31.0744,-82.644
31626,Boston,Georgia,GA,Thomas,30.7855,-83.7971
31631,Fargo,Georgia,GA,Clinch,30.6819,-82.5665
31635,Lakeland,Georgia,GA,Lanier,31.0381,-83.0889
31648,Statenville,Georgia,GA,Echols,30.7065,-83.019
31701,Albany,Georgia,GA,Dougherty,31.5678,-84.1619
31709,Americus,Georgia,GA,Sumter,32.0404,-84.2153
31727,Brookfield,Georgia,GA,Tift,31.4417,-83.5037
31730,Camilla,Georgia,GA,Mitchell,31.2199,-84.2297
31744,Doerun,Georgia,GA,Colquitt,31.3136,-83.9253
31760,Irwinville,Georgia,GA,Irwin,31.7063,-83.4086
31773,Ochlocknee,Georgia,GA,Thomas,30.9742,-84.055
31801,Box Springs,Georgia,GA,Talbot,32.5195,-84.5927
31803,Buena Vista,Georgia,GA,Marion,32.2542,-84.4898
31804,Cataula,Georgia,GA,Harris,32.6242,-84.9207
31814,Louvale,Georgia,GA,Stewart,32.1752,-84.8252
31832,Weston,Georgia,GA,Webster,31.9637,-84.5756
31836,Woodland,Georgia,GA,Talbot,32.79,-84.5654
32003,Fleming Island,Florida,FL,Clay,30.0933,-81.719
32004,Ponte Vedra Beach,Florida,FL,Saint Johns,30.2397,-81.3856
32007,Bostwick,Florida,FL,Putnam,29.7996,-81.6273
32008,Branford,Florida,FL,Suwannee,29.9395,-82.8993
32013,Day,Florida,FL,Lafayette,30.1941,-83.2913
32025,Lake City,Florida,FL,Columbia,30.1601,-82.6396
32026,Raiford,Florida,FL,Union,30.0699,-82.1927
32064,Live Oak,Florida,FL,Suwannee,30.2956,-82.9844
32080,Saint Augustine,Florida,FL,Saint Johns,29.7964,-81.2649
32102,Astor,Florida,FL,Lake,29.165,-81.5399
32110,Bunnell,Florida,FL,Flagler,29.4562,-81.3244
32111,Candler,Florida,FL,Marion,29.0607,-81.969
32113,Citra,Florida,FL,Marion,29.3918,-82.1062
32114,Daytona Beach,Florida,FL,Volusia,29.2012,-81.0371
32141,Edgewater,Florida,FL,Volusia,28.9455,-80.8969
32148,Interlachen,Florida,FL,Putnam,29.627,-81.8894
32201,Jacksonville,Florida,FL,Duval,30.3894,-81.6808
32301,Tallahassee,Florida,FL,Leon,30.4286,-84.2593
32320,Apalachicola,Florida,FL,Franklin,29.7255,-85.0063
32321,Bristol,Florida,FL,Liberty,30.4223,-84.9466
32322,Carrabelle,Florida,FL,Franklin,29.8692,-84.6358
32324,Chattahoochee,Florida,FL,Gadsden,30.6834,-84.828
32326,Crawfordville,Florida,FL,Wakulla,30.176,-84.3752
32331,Greenville,Florida,FL,Madison,30.4512,-83.6474
32335,Sumatra,Florida,FL,Liberty,30.0206,-84.9806
32347,Perry,Florida,FL,Taylor,30.1668,-83.616
32356,Salem,Florida,FL,Taylor,29.8539,-83.4421
32401,Panama City,Florida,FL,Bay,30.1606,-85.6494
32410,Mexico Beach,Florida,FL,Bay,29.9395,-85.4096
32413,Panama City Beach,Florida,FL,Bay,30.3105,-85.9106
32420,Alford,Florida,FL,Jackson,30.6412,-85.3756
32422,Argyle,Florida,FL,Walton,30.7056,-86.0314
32423,Bascom,Florida,FL,Jackson,30.9514,-85.0972
32425,Bonifay,Florida,FL,Holmes,30.8464,-85.69
32459,Santa Rosa Beach,Florida,FL,Walton,30.3659,-86.2458
32501,Pensacola,Florida,FL,Escambia,30.4223,-87.2248
32531,Baker,Florida,FL,Okaloosa,30.8316,-86.677
32535,Century,Florida,FL,Escambia,30.9687,-87.3216
32538,Paxton,Florida,FL,Walton,30.9709,-86.3111
32542,Eglin Afb,Florida,FL,Okaloosa,30.5393,-86.6087
32566,Navarre,Florida,FL,Santa Rosa,30.4212,-86.8926
32570,Milton,Florida,FL,Santa Rosa,30.6604,-87.0473
32577,Molino,Florida,FL,Escambia,30.6902,-87.3852
32601,Gainesville,Florida,FL,Alachua,29.6489,-82.325
32621,Bronson,Florida,FL,Levy,29.461,-82.6356
32625,Cedar Key,Florida,FL,Levy,29.171,-83.0168
32628,Cross City,Florida,FL,Dixie,29.6372,-83.2032
32655,High Springs,Florida,FL,Alachua,29.8175,-82.6006
32701,Altamonte Springs,Florida,FL,Seminole,28.6666,-81.365
32706,Cassadaga,Florida,FL,Volusia,28.9664,-81.2371
32709,Christmas,Florida,FL,Orange,28.5462,-81.0116
32726,Eustis,Florida,FL,Lake,28.855,-81.6789
32815,Orlando,Florida,FL,Brevard,28.3067,-80.6862
32821,Orlando,Florida,FL,Orange,28.3957,-81.4666
32905,Palm Bay,Florida,FL,Brevard,28.0313,-80.5995
32960,Vero Beach,Florida,FL,Indian River,27.633,-80.4031
33001,Long Key,Florida,FL,Monroe,24.8306,-80.8049
33002,Hialeah,Florida,FL,Miami-Dade,25.8576,-80.2781
33030,Homestead,Florida,FL,Miami-Dade,25.4766,-80.4839
33037,Key Largo,Florida,FL,Monroe,25.0865,-80.4473
33040,Key West,Florida,FL,Monroe,24.5552,-81.7816
33042,Summerland Key,Florida,FL,Monroe,24.667,-81.5099
33060,Pompano Beach,Florida,FL,Broward,26.2315,-80.1235
33327,Fort Lauderdale,Florida,FL,Broward,26.1168,-80.4156
33401,West Palm Beach,Florida,FL,Palm Beach,26.7165,-80.0679
33430,Belle Glade,Florida,FL,Palm Beach,26.6843,-80.6724
33455,Hobe Sound,Florida,FL,Martin,27.0813,-80.1509
33471,Moore Haven,Florida,FL,Glades,26.8327,-81.2188
33503,Balm,Florida,FL,Hillsborough,27.7648,-82.2734
33513,Bushnell,Florida,FL,Sumter,28.6611,-82.1553
33524,Crystal Springs,Florida,FL,Pasco,28.1822,-82.1523
33548,Lutz,Florida,FL,Hillsborough,28.1385,-82.4821
33701,Saint Petersburg,Florida,FL,Pinellas,27.7723,-82.6386
33812,Lakeland,Florida,FL,Polk,27.9729,-81.8931
33825,Avon Park,Florida,FL,Highlands,27.6001,-81.5015
33834,Bowling Green,Florida,FL,Hardee,27.6019,-81.8507
33836,Davenport,Florida,FL,Polk,28.1672,-81.6316
33852,Lake Placid,Florida,FL,Highlands,27.2945,-81.3649
33853,Lake Wales,Florida,FL,Polk,27.9002,-81.5847
33867,River Ranch,Florida,FL,Polk,27.7686,-81.1966
33901,Fort Myers,Florida,FL,Lee,26.6204,-81.8725
33921,Boca Grande,Florida,FL,Lee,26.7545,-82.2611
33930,Felda,Florida,FL,Hendry,26.5398,-81.4356
33938,Murdock,Florida,FL,Charlotte,26.902,-82
34101,Naples,Florida,FL,Collier,26.1423,-81.796
34137,Copeland,Florida,FL,Collier,26.1433,-81.3891
34138,Chokoloskee,Florida,FL,Collier,25.8129,-81.362
34201,Bradenton,Florida,FL,Manatee,27.4047,-82.4705
34265,Arcadia,Florida,FL,DeSoto,27.1861,-81.8099
34285,Venice,Florida,FL,Sarasota,27.0933,-82.4498
34423,Crystal River,Florida,FL,Citrus,28.867,-82.5727
34431,Dunnellon,Florida,FL,Marion,29.1392,-82.5328
34604,Brooksville,Florida,FL,Hernando,28.4409,-82.4612
34660,Ozona,Florida,FL,Pinellas,28.067,-82.7784
34711,Clermont,Florida,FL,Lake,28.5525,-81.7574
34772,Saint Cloud,Florida,FL,Osceola,28.1905,-81.2645
34949,Fort Pierce,Florida,FL,St. Lucie,27.3896,-80.2615
34956,Indiantown,Florida,FL,Martin,27.0615,-80.4803
34972,Okeechobee,Florida,FL,Okeechobee,27.4203,-80.9454
35004,Moody,Alabama,AL,St. Clair,33.6035,-86.4668
35005,Adamsville,Alabama,AL,Jefferson,33.5884,-86.9597
35007,Alabaster,Alabama,AL,Shelby,33.1934,-86.7944
35010,Alexander City,Alabama,AL,Tallapoosa,32.9164,-85.9368
35013,Allgood,Alabama,AL,Blount,33.9222,-86.4493
35014,Alpine,Alabama,AL,Talladega,33.404,-86.2339
35016,Arab,Alabama,AL,Marshall,34.3283,-86.4896
35033,Bremen,Alabama,AL,Cullman,33.9737,-87.0043
35034,Brent,Alabama,AL,Bibb,32.9357,-87.2114
35045,Clanton,Alabama,AL,Chilton,32.8355,-86.6425
35074,Green Pond,Alabama,AL,Bibb,33.2027,-87.118
35131,Ragland,Alabama,AL,St. Clair,33.7367,-86.1619
35179,Vinemont,Alabama,AL,Cullman,34.2621,-86.9125
35183,Weogufka,Alabama,AL,Coosa,33.0238,-86.3042
